processId,id,filename,title,DOCTYPE,DATE,STATES,AGENCY
1003716.0,9482,EisDocument-UOFA-01427,PROGRAMMATIC - Upper Mississippi River and Illinois Waterway System Navigation Feasibility Study (UMR-IWW) Addressing Navigation Improvement Planning and Ecological Restoration Needs MS IL IA MN MO WI,Final,October 2004,,U.S. Army Corps of Engineers
1003813.0,10428,EisDocument-UOFA-00951,Relocation of the C-5 Formal Training Unit from Altus Air Force Base Oklahoma to Lackland Air Force Base Bexar County TX,Draft,October 2004,TX,United States Air Force
1004028.0,11052,EisDocument-UOFA-02328,Santa Cruz River Paseo de las Iglesias Feasibility Study To Identify Define and Solve Environmental Degradation Flooding and Water Resource Problems City of Tucson Pima County AZ,Draft,October 2004,AZ,U.S. Army Corps of Engineers
1004402.0,12038,EisDocument-UOFA-02263,Stanislaus River Projects Relicensing of Hydorelectric Project: Sping Gap-Stanislaus FERC No. 2130; Beardsley/DonnellsFERC No. 2005; Tulloch FERC No. 2067; and Donnells-Curtis Transmission Line FERC No. 2118 Tuolumne and Calaveras Counties CA,Draft,October 2004,CA,Federal Energy Regulatory Commission
1004956.0,13346,EisDocument-UOFA-00762,US-17 Interstate Corridor Improvements south of NC-1127 (Possum Track Road) to north of NC-1418 (Roberson Road) Funding and Permit Issuance City of Washington and Town of Chocowinty Vicinity Beaufort and Pitt Counties NC,Final,October 2004,NC,Federal Highway Administration
1005019.0,13753,EisDocument-UOFA-02344,Village at Wolf Creek Project Application for Transportation and Utility Systems and Facilities Proposed Development and Use of Road and Utility Corridors Crossing National Forest System Lands to Access 287.5 Acres of Private Property Land Mineral County CO,Draft,October 2004,CO,Forest Service
1001456.0,4009,EisDocument-UOFA-00385,Fish Passage and Aquatic Habitat Restoration at Hemlock Dam Implementation Gifford Pinchot National Forest Mount Adams District Skamania County WA,Draft,October 2004,WA,Forest Service
1003012.0,8240,EisDocument-UOFA-01757,National Institutes of Health (NIH) Master Plan 2003 Update National Institutes of Health Main Campus Bethesda Montgomery County MD,Draft,October 2004,MD,National Institute of Health
1003939.0,10810,EisDocument-UOFA-01115,Sacramento River Settlement Contractors (SRSC) Settlement Contractors Long-Term Contract for 145 Contractors Renewal Central Valley Project (CVP) Sacramento River Several Counties CA,Draft,October 2004,CA,Bureau of Reclamation
1004352.0,11912,EisDocument-UOFA-00163,Southwestern Region Amendment of Forest Plans Implementation Updated Information Standards and Guidelines for Northen Goshawk and Mexican Spotted Owl AZ and NM,Draft Supplement,October 2004,AZ,Forest Service
1005235.0,14372,EisDocument-UOFA-00276,Williamson River Delta Restoration Project Restoration and Maintenance of the Ecological Functions of the Delta Williamson River Klamath County OR,Draft,October 2004,OR,Natural Resource Conservation Service
1000719.0,2048,EisDocument-UOFA-01927,Castle Peak and Eightmile Flat Oil and Gas Expansion Project Expansion of Crude Oil and Natural Gas Development and Production Programs Right-of-Way Grant Duchesne and Uintah Counties UT,Draft,September 2004,UT,Bureau of Land Management
1000936.0,2621,EisDocument-UOFA-02285,Commercially Guided Helicopter Skiing on the Kenai Peninsula Issuance of a Five Year Special Use Permit Chugach National Forest Glacier and Seward Ranger Districts Kenai Peninsula AK,Final,September 2004,AK,Forest Service
1001642.0,4396,EisDocument-UOFA-00014,GENERIC - Donald C. Cook Nuclear Plant Units No. 1 and 2 (TAC Nos. MC1221 and MC1222) License Renewal Supplement 20 to NUREG 1437 Berrien County MI,Draft,September 2004,MI,Nuclear Regulatory Commission
1002245.0,6128,EisDocument-UOFA-00740,Joseph Creek Rangeland Analysis Project Proposal to Allocate Forage for Commercial Livestock Grazing on Eleven Allotments Wallowa-Whitman National Forest Wallowa Valley Ranger District Wallowa County OR,Draft,September 2004,OR,Forest Service
2000710.0,8048,EisDocument-UOFA-01961,Mt. Ashland Ski Area Expansion Implementation Ashland Ranger District Rogue River National Forest and Scott River Ranger District Klamath National Forest Jackson County OR,Final,September 2004,OR,Forest Service
1004069.0,11153,EisDocument-UOFA-01731,Schoodic General Management Plan Amendment Implementation Acadia National Park ME,Draft,September 2004,ME,National Park Service
1005026.0,13770,EisDocument-UOFA-01646,Virginia Forest Management Project Area Resource Management Activities on 101 000 acres of Federal Land Superior National Forest Eastern Region St. Louis County MN,Final,September 2004,MN,Forest Service
1003001.0,8215,EisDocument-UOFA-00267,National Biodefense Analysis and Countermeasures Center (NBACC) Facility at For Detrick Construction and Operation Fort Detrick Frederick County MD,Draft,September 2004,MD,Department of Homeland Security
1003005.0,8227,EisDocument-UOFA-00967,National Enrichment Facility (NEF) Construction Operation and Decommission of a Gas Centrifuge Uranium Enrichment Facility License Application NUREG-1790 near Eunice Lea County NM,Draft,September 2004,NM,Nuclear Regulatory Commission
1003323.0,9022,EisDocument-UOFA-01027,Ojo CalienteTransmission Line Authorization Construction Operation and Maintenance of a new 115 kV Transmission Line and Substation Carson National Forest and BLM Taos Field Office Taos and Rio Arriba Counties NM,Draft,September 2004,NM,Forest Service
2000790.0,9064,EisDocument-UOFA-01457,Operation of Flaming Gorge Dam Colorado River Storage Project Protection and Assistance in the Recovery of Populations and Designated Critical Habitat of Four Endangered Fishes: Bony Tail Colorado Pikeminnow Humpback Chub and Razorback Sucker Green River UTand WY,Draft,September 2004,UT,Bureau of Reclamation
1004966.0,13365,EisDocument-UOFA-02002,US-24 Transportation Project Improvements between Napoleon to Toledo Funding Lucas and Henry Counties OH,Draft,September 2004,OH,Federal Highway Administration
2001230.0,14269,EisDocument-UOFA-00672,White Mountain National Forest Land and Resource Management Plan Forest Plan Revision Implementation Carroll Coos Grafton Counties NH and Oxford County ME,Draft,September 2004,NH,Forest Service
1000804.0,2281,EisDocument-UOFA-01048,Chesapeake Bay Special Resource Study (SRS) Restoration and Conservation of the Chesapeake Bay New Unit of the National Park System MD VA PA and DC,Final,September 2004,,National Park Service
2000276.0,3064,EisDocument-UOFA-00234,Del Rio Port of Entry (POE) Increased Security Measures Associated with Phase II Expansion Supplement to the 1992 Del Rio Border Patrol Station Funding Val Verde County TX,Draft Supplement,September 2004,TX,General Services Administration
1001651.0,4418,EisDocument-UOFA-00003,GENERIC - License Renewal of Nuclear Plants Arkansas Nuclear One Unit 2 (Tac. Nos. MB 8405) Supplement 19 to NUREG-1437 Operating License Renewal Pope County AR,Draft,September 2004,AR,Nuclear Regulatory Commission
1002433.0,6625,EisDocument-UOFA-01747,Las Vegas Valley Disposal Boundary Project Disposal and Use of Public Land under the Management of (BLM) Implementation Clark County NV,Draft,September 2004,NV,Bureau of Land Management
1003643.0,9271,EisDocument-UOFA-01331,PROGRAMMATIC - Florida Keys Water Quality Improvements Program Wastewater and Stormwater Improvement Implementation South Florida Water Management District Monroe County FL,Final,September 2004,FL,U.S. Army Corps of Engineers
1003701.0,9433,EisDocument-UOFA-00932,PROGRAMMATIC - Seagrass Restoration in the Florida Keys National Marine Sanctuary Implementation US Army COE Section 404 Permit Monroe County FL,Final,September 2004,FL,National Oceanic and Atmospheric Administration
1003724.0,9497,EisDocument-UOFA-01485,PROGRAMMATIC - Wind Energy Development Program To Address Stewardship Conservation and Resource Use on BLM-Administered Lands Right-of-Way Grants Western United States,Draft,September 2004,,Bureau of Land Management
1003534.0,9943,EisDocument-UOFA-02142,Point Reyes National Seashore (PRNS) and the North District of Golden Gate National Recreation Area (GGNRA) Fire Management Plan Implementation Marin County CA,Final,September 2004,CA,National Park Service
1003979.0,10917,EisDocument-UOFA-00434,San Diego Range Allotment Project Proposal to Revise Grazing Program Santa Fe National Forest Jerez Ranger District Township 17-19 North Range 1-3 East Sandoval County NM,Draft,September 2004,NM,Forest Service
1004897.0,13179,EisDocument-UOFA-01039,US 40/61 Bridge Location Study over the Missouri River Transportation System Improvements Section 9 of the Rivers and Harbor Act Permit US Army COE Section 10 and 404 Permits Missouri River St. Charles and St. Louis Counties MO,Final,September 2004,MO,Federal Highway Administration
1003149.0,8555,EisDocument-UOFA-01442,Nisqually National Wildlife Refuge (NWR) Comprehensive Conservation Management Plan Habitat Restoration Refuge Boundary Expansion and Related Environmental Education and Recreational Opportunities Approval and Implementation Puget Sound Nisqually River Delta Thurston and Pierce Counties WA,Final,September 2004,WA,Fish and Wildlife Service
1003295.0,8972,EisDocument-UOFA-00981,Ocala National Forest Access Designation Process Roads and Trails Systems Development Implementation Lake Marion and Putnam Counties FL,Draft,September 2004,FL,Forest Service
1003810.0,10418,EisDocument-UOFA-01178,Reissuance of 10-Year Term Grazing Permits to Continue Authorize Grazing on Eight Cattle Alloments Permit Reissuing Beaver Mountain Tushar Range Millard Piute Garfield Beaver and Iron Counties UT,Draft,September 2004,UT,Forest Service
1619.0,10851,EisDocument-UOFA-01968,Salmon Creek Project Water Flow Restoration and Streambed Rehabilitation Providing Passage for Summer Steelhead and Spring Chinook Funding Okanogan County WA,Draft,September 2004,WA,Department of Energy
1005123.0,14136,EisDocument-UOFA-00923,West Maurys Fuels and Vegetation Management Project Prescribed Fire Commercial and Noncommercial Thinning Grapple Piling and Hand Piling Implementation Lookout Mountain Range District Ochoco National Forest Crook County OR,Draft,September 2004,OR,Forest Service
2000006.0,81,EisDocument-UOFA-02198,2005-2006 Pacific Coast Groundfish Fishery Proposed Acceptable Biological Catch and Optimum Yield Specifications and Management Measures WA OR and CA,Draft,August 2004,,National Oceanic and Atmospheric Administration
2000148.0,903,EisDocument-UOFA-01330,BP Cherry Point Cogeneration Project To Build a 720-megawatt Gas-Fired Combined Cycle Cogeneration Facility Energy Facility Site Evaluation Council (EFSEC) Whatcom County WA,Final,August 2004,WA,Department of Energy
1000290.0,921,EisDocument-UOFA-02251,Bair Island Restoration and Management Plan Tidal Action Restoration Don Edwards San Francisco Bay National Wildlife Refuge Bair Island State Ecological Reserve South San Francisco Bay San Mateo County CA,Draft,August 2004,CA,Fish and Wildlife Service
1002555.0,6952,EisDocument-UOFA-01143,Los Angeles to San Diego (LOSSAN) Rail Corridor Proposed Rail Corridor Improvement Studies Increase of Interciry Trabel for Faster Safer and Reliable Passenger Rail System Los Angeles Orange and San Diego Counties CA,Draft,August 2004,CA,Federal Railroad Administration
1003792.0,10345,EisDocument-UOFA-02131,Red Pines Project Implementation of Fuel Reduction Activities and Watershed Activities Improvement Nez Perce National Forest Red River Ranger District Idaho County ID,Draft,August 2004,ID,Forest Service
1523.0,10388,EisDocument-UOFA-00952,Reef Fish Fishery Management Plan Amendment 22 To Set Red Snapper Substainable Fisheries Act Targets and Thresholds Set a Rebuilding Plan and Establish Bycatch Reporting Methodologies for the Reef Fish Fishery Gulf of Mexico,Final Supplement,August 2004,,National Oceanic and Atmospheric Administration
1004083.0,11186,EisDocument-UOFA-02093,Seabird Interaction Mitigation Methods To Reduce Interaction with Seabird in Hawaii-Based Longline Fishery and Pelagic Squid Fishery Management To Establish an Effective Management Framework for Pelagic Squid Fisheries Fishery Management Plan Pelagic Fisheries of the Western Pacific Region Exclusive Economic Zone of the U.S. and High Sea,Draft,August 2004,HI,National Oceanic and Atmospheric Administration
2001134.0,12832,EisDocument-UOFA-00183,Truckee River Operating Agreement (TROA) Modify Operations of Five Federal Two Non-Federal Reservoirs to Facilitate Distribution of Water Truckee River Basin Alpine El Dorado Nevada Placer Sierra Counties CA and Carson City Churchill Douglas Lyon Pershing Storey and Washoe Counties NV,Draft,August 2004,CA,Bureau of Reclamation
1001843.0,164,EisDocument-UOFA-01928,ADOPTION - Gulf of Mexico Outer Continental Shelf Oil and Gas Lease Sales: 2003-2007 Proposed Reissuance of NPDES General Permit GMG 290000 for New and Existing Sources in the Offshore Subcategory of the Oil and Gas Extraction Point Source Category Western Portion of Outer Continental Shlf of the Gulf of Mexico,Final,August 2004,,Environmental Protection Agency
8000088.0,1015,EisDocument-UOFA-01967,Bautista Canyon Road Project California Forest Highway 224 Improvements between Florida Avenue (CA-74) and CA-371 Special-Use-Permit NPDES Permit U.S. Army COE Section 10 and 404 Permit Riverside County CA,Draft,August 2004,CA,Federal Highway Administration
1000604.0,1743,EisDocument-UOFA-01452,CA-905 Freeway or Tollway Construction Project Route Location Adoption and Construction Otay Mesa Port of Entry to I-805 Funding and US Army COE Section 404 Permit Issuance San Diego County CA,Final,August 2004,CA,Federal Highway Administration
1000824.0,2340,EisDocument-UOFA-02381,Choctaw Point Terminal Project Construction and Operation of a 'Container Handling Facility Department of the Army (DA) Permit Issuance Mobile County AL,Final,August 2004,AL,U.S. Army Corps of Engineers
1001043.0,2897,EisDocument-UOFA-01672,Crystal Mountain Master Development Plan To Provide Winter and Summer Recreational Use Special-Use-Permit Mt. Baker-Snoqualmie National Forest Silver Creek Watershed Pierce County WA,Final,August 2004,WA,Forest Service
